piece_name,H1,H4,GS,CPI
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/262.mid,1.4292,2.2661,0.6667,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/263.mid,1.2409,2.3101,0.7548,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/264.mid,2.2863,2.6946,0.8313,0.8387
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/265.mid,1.8596,2.6684,0.6907,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/266.mid,1.6249,2.5705,0.5699,0.9167
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/267.mid,2.3383,2.837,0.675,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/268.mid,2.1731,2.6109,0.6559,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/269.mid,2.3176,2.9858,0.5484,0.9444
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/27.mid,1.8757,2.5543,0.6227,0.8148
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/270.mid,2.3704,2.8737,0.5798,0.8889
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/271.mid,1.9212,2.51,0.7738,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/272.mid,2.0239,2.7004,0.7064,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/273.mid,2.166,2.7266,0.6821,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/274.mid,2.538,2.9341,0.6689,0.625
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/275.mid,1.9008,2.3369,0.6929,0.75
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/276.mid,2.2478,2.6776,0.5153,0.963
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/277.mid,2.0267,2.8767,0.5584,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/278.mid,2.2896,2.8395,0.6781,0.8929
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/279.mid,1.9135,2.7659,0.6354,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/28.mid,2.2393,2.849,0.5224,0.9375
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/280.mid,1.6314,2.3092,0.7188,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/281.mid,2.025,2.6741,0.5556,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/282.mid,2.2807,3.0671,0.5673,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/283.mid,1.9519,2.4508,0.5901,0.8667
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/284.mid,2.1744,2.5619,0.6027,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/285.mid,2.0962,2.5574,0.5802,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/286.mid,2.2813,2.606,0.625,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/287.mid,2.0772,2.6441,0.6662,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/288.mid,2.145,2.5295,0.5347,0.8889
